,0: 0.0E+00 0.0E+00,1: 0.0E+00 0.0E+00,2: 0.0E+00 0.0E+00,3: 0.0E+00 0.0E+00,4: 0.0E+00 0.0E+00,5: 0.0E+00 0.0E+00
390.4,-0.0776212,-0.0215977,0.0322215,0.0914254,0.101894,1.17064
390.6,-0.0776657,-0.0215889,0.0326081,0.0909954,0.101451,1.17005
390.8,-0.0775502,-0.0216738,0.032044,0.0902344,0.101525,1.17033
391.0,-0.0783523,-0.0219981,0.0323981,0.0904013,0.101865,1.16852
391.2,-0.0795384,-0.021185,0.0326713,0.0896447,0.10199,1.16832
391.4,-0.0793695,-0.0221363,0.0331929,0.0889647,0.102018,1.16884
391.6,-0.0790578,-0.0217347,0.0330462,0.0890585,0.103269,1.1688
391.8,-0.0791635,-0.0218235,0.032858,0.0890033,0.103113,1.16859
392.0,-0.0783474,-0.0217431,0.032489,0.0885652,0.103195,1.16936
392.2,-0.0782303,-0.0223685,0.0321821,0.0882562,0.103119,1.16949
392.4,-0.0782757,-0.0219906,0.0315426,0.0882379,0.102175,1.16901
392.6,-0.078816,-0.0217115,0.0322692,0.0880307,0.101639,1.16911
392.8,-0.0783265,-0.021214,0.0324339,0.0886962,0.101963,1.16869
393.0,-0.0784125,-0.0212488,0.0326229,0.0880352,0.101032,1.16867
393.2,-0.0777382,-0.0217351,0.0327273,0.089432,0.102142,1.1691
393.4,-0.079025,-0.0217485,0.0328037,0.0893763,0.102008,1.16798
393.6,-0.0788967,-0.0217725,0.0318095,0.0894576,0.101804,1.16821
393.8,-0.0791459,-0.0214852,0.0320494,0.0885958,0.102134,1.16868
394.0,-0.0796228,-0.0215342,0.0315299,0.0892242,0.101995,1.1687
394.2,-0.079457,-0.0203536,0.0309587,0.0880564,0.101945,1.16866
394.4,-0.0782028,-0.0207023,0.0304399,0.0882828,0.102107,1.16937
394.6,-0.0783902,-0.0214447,0.0308146,0.0877867,0.102232,1.16897
394.8,-0.0789356,-0.0216588,0.0305232,0.0882497,0.101787,1.16872
395.0,-0.079505,-0.0215318,0.0307128,0.0882231,0.101819,1.16865
395.2,-0.0797514,-0.022629,0.0308909,0.0885725,0.10171,1.16819
395.4,-0.0793972,-0.0218623,0.0312582,0.0883213,0.101252,1.16811
395.6,-0.0795692,-0.0218336,0.0312115,0.088831,0.101624,1.16856
395.8,-0.0795678,-0.0216718,0.0315396,0.0888006,0.101439,1.16788
396.0,-0.0776797,-0.0205716,0.0314341,0.088813,0.101754,1.16864
396.2,-0.0783415,-0.0198745,0.0324687,0.0894848,0.101005,1.16801
396.4,-0.0785193,-0.0196808,0.0329213,0.0905041,0.101695,1.169
396.6,-0.0783158,-0.0197013,0.0335761,0.0908332,0.101007,1.16889
396.8,-0.0780952,-0.0210659,0.0331141,0.0899271,0.100709,1.16873
397.0,-0.0792,-0.0220854,0.0331213,0.0898112,0.100129,1.16907
397.2,-0.079073,-0.0223986,0.0319712,0.0892842,0.100366,1.16995
397.4,-0.0802115,-0.0222239,0.0325517,0.0884786,0.100126,1.17023
397.6,-0.0798835,-0.0229818,0.0316333,0.0881337,0.100783,1.17023
397.8,-0.0803837,-0.0216054,0.0323298,0.0886854,0.101265,1.17067
398.0,-0.0808352,-0.0213955,0.0326951,0.0894396,0.102307,1.17075
398.2,-0.0807577,-0.0214537,0.0331492,0.0887577,0.101678,1.16998
398.4,-0.0806166,-0.0221347,0.0315155,0.0881289,0.100848,1.16823
398.6,-0.0808258,-0.0215764,0.0312387,0.0875642,0.100696,1.16881
398.8,-0.080722,-0.0212538,0.0312431,0.0875484,0.0999724,1.16834
399.0,-0.0801397,-0.0212138,0.0304765,0.0861576,0.100031,1.16728
399.2,-0.0797926,-0.020867,0.0297931,0.0874232,0.100958,1.16713
399.4,-0.0791858,-0.0212339,0.0311326,0.0880978,0.101842,1.16776
399.6,-0.0792424,-0.0210705,0.0321626,0.0887215,0.101516,1.16658
399.8,-0.0790166,-0.0222186,0.0313079,0.0890932,0.102388,1.16691
400.0,-0.0796252,-0.0223437,0.0318535,0.0894931,0.101937,1.16668
400.2,-0.0802116,-0.0226815,0.0327598,0.0891206,0.101797,1.1675
400.4,-0.0800516,-0.0222982,0.0324493,0.089075,0.101932,1.16784
400.6,-0.0795821,-0.0220803,0.0321082,0.0890455,0.101993,1.16846
400.8,-0.0800179,-0.0215387,0.0321524,0.0887116,0.102347,1.16839
401.0,-0.0795451,-0.0217374,0.032729,0.0890863,0.10246,1.16769
401.2,-0.0804315,-0.022153,0.0314579,0.0888067,0.102889,1.16766
401.4,-0.0803496,-0.0222944,0.0314721,0.0881837,0.101878,1.16719
401.6,-0.081048,-0.0224122,0.0316822,0.0879515,0.10239,1.16771
401.8,-0.0809678,-0.0225806,0.0318373,0.0885233,0.102162,1.16729
402.0,-0.0809313,-0.0214705,0.0314488,0.088267,0.102357,1.16791
402.2,-0.0803782,-0.0213247,0.0313726,0.0879472,0.101678,1.16719
402.4,-0.0813291,-0.0210576,0.0315546,0.0878733,0.102825,1.16759
402.6,-0.0807915,-0.0205701,0.0316471,0.0884286,0.101507,1.16608
402.8,-0.0804553,-0.0208044,0.0318692,0.0872575,0.100982,1.16619
403.0,-0.0809657,-0.0214282,0.0316591,0.0877688,0.0999702,1.16593
403.2,-0.0811119,-0.0217901,0.0326733,0.0881892,0.0996406,1.16648
403.4,-0.0811711,-0.0222771,0.032712,0.0894063,0.0993513,1.16585
403.6,-0.0813862,-0.0234413,0.0323624,0.0890441,0.100626,1.16623
403.8,-0.0819797,-0.0234927,0.0328812,0.0905593,0.100684,1.16599
404.0,-0.0822654,-0.023286,0.032762,0.0898279,0.10117,1.16558
404.2,-0.0814712,-0.0221067,0.0329244,0.0902345,0.101921,1.16542
404.4,-0.0811355,-0.0223499,0.0331325,0.0894706,0.101928,1.16522
404.6,-0.0810318,-0.0215557,0.0329738,0.0895582,0.101525,1.16553
404.8,-0.0805625,-0.0211602,0.0324009,0.0888561,0.101426,1.166
405.0,-0.0805031,-0.0213946,0.0328048,0.0885413,0.100636,1.16657
405.2,-0.0810322,-0.0225333,0.0325691,0.0880379,0.100915,1.16678
405.4,-0.0807888,-0.0221092,0.0313805,0.0877701,0.101063,1.16736
405.6,-0.0813793,-0.0221486,0.0312298,0.0872943,0.100451,1.16682
405.8,-0.0810107,-0.0226498,0.0315505,0.0870588,0.0999451,1.16662
406.0,-0.0807638,-0.022912,0.0311201,0.0876916,0.1003,1.16714
406.2,-0.0810869,-0.0228739,0.0306339,0.0877163,0.0995506,1.16702
406.4,-0.0812505,-0.0225385,0.0312261,0.0882881,0.0999258,1.1665
406.6,-0.0810398,-0.0236081,0.031246,0.0893103,0.100002,1.16692
406.8,-0.0806582,-0.0237701,0.031024,0.0898184,0.101162,1.16657
407.0,-0.0801862,-0.0232692,0.0308716,0.0889821,0.101507,1.16632
407.2,-0.0793945,-0.0234122,0.0317814,0.0890038,0.101484,1.16583
407.4,-0.0794545,-0.0235535,0.0306226,0.0889783,0.10124,1.16566
407.6,-0.0796583,-0.0233756,0.031243,0.0879906,0.101719,1.16612
407.8,-0.0800019,-0.0233967,0.0309785,0.0870028,0.10151,1.16513
408.0,-0.080451,-0.023927,0.0307851,0.0892615,0.100898,1.16494
408.2,-0.0813812,-0.0243371,0.0294432,0.0890026,0.100468,1.16399
408.4,-0.0814126,-0.0241833,0.0306975,0.0894095,0.0991904,1.16323
408.6,-0.0807586,-0.0235582,0.0310471,0.0890319,0.0996774,1.16305
408.8,-0.0812226,-0.02394,0.0297991,0.089744,0.0993722,1.16389
409.0,-0.0813039,-0.0248875,0.030333,0.0884585,0.0997801,1.16361
409.2,-0.0802452,-0.0244497,0.0306996,0.0885493,0.100298,1.16421
409.4,-0.0808043,-0.0246989,0.0300439,0.0871766,0.100783,1.16497
409.6,-0.0808268,-0.025618,0.0292457,0.088336,0.100458,1.16451
409.8,-0.0805156,-0.0249734,0.0307008,0.0874795,0.100835,1.16457
410.0,-0.0802781,-0.0242841,0.0312137,0.0869646,0.101233,1.16496
410.2,-0.0813031,-0.0241119,0.0310502,0.0872413,0.101887,1.16498
410.4,-0.0808924,-0.0245571,0.0318366,0.087755,0.102149,1.16505
410.6,-0.0817749,-0.0245,0.0317664,0.0872335,0.102382,1.16494
410.8,-0.0822428,-0.0239498,0.0315711,0.0870862,0.101252,1.16392
411.0,-0.0828454,-0.0237395,0.0310006,0.088015,0.100983,1.16304
411.2,-0.0825198,-0.023179,0.0312147,0.0878124,0.100103,1.16365
411.4,-0.0824658,-0.0227642,0.0306222,0.0879985,0.100413,1.16303
411.6,-0.082242,-0.0218114,0.030755,0.0882762,0.100736,1.16239
411.8,-0.0824383,-0.0227221,0.0307494,0.0889891,0.100806,1.16294
412.0,-0.0818702,-0.0237066,0.0312903,0.0877288,0.100596,1.16329
412.2,-0.0818172,-0.0241507,0.0320453,0.0878287,0.1008,1.16247
412.4,-0.0828514,-0.0241242,0.0316837,0.0882649,0.100393,1.16285
412.6,-0.0827307,-0.024517,0.031061,0.0882607,0.099235,1.16256
412.8,-0.0832635,-0.0240594,0.0312505,0.0878627,0.0998179,1.16259
413.0,-0.0838486,-0.023491,0.0303088,0.0878742,0.100143,1.16244
413.2,-0.083358,-0.0227885,0.0296399,0.08766,0.100673,1.16253
413.4,-0.0825487,-0.0226793,0.0298185,0.086787,0.100498,1.16316
413.6,-0.0828056,-0.0223416,0.0305198,0.0867103,0.10095,1.16373
413.8,-0.0821142,-0.022166,0.030879,0.0870237,0.101247,1.16487
414.0,-0.0825989,-0.0222225,0.030801,0.0872394,0.101483,1.16514
414.2,-0.0831639,-0.0233745,0.0304409,0.0872962,0.100865,1.16488
414.4,-0.0830984,-0.0231689,0.0303117,0.0876779,0.100894,1.16433
414.6,-0.0832466,-0.0245591,0.0302812,0.087856,0.101102,1.16456
414.8,-0.084795,-0.0253041,0.0293419,0.0875,0.10023,1.16297
415.0,-0.0831797,-0.0250136,0.0303236,0.0875612,0.100069,1.16357
415.2,-0.0830661,-0.0249876,0.0300374,0.0877755,0.100806,1.16386
415.4,-0.0831398,-0.0257257,0.030801,0.0872092,0.101147,1.16375
415.6,-0.0824182,-0.0241751,0.0304022,0.0869029,0.099664,1.16319
415.8,-0.0817053,-0.0238905,0.0309061,0.087309,0.100442,1.16414
416.0,-0.0827736,-0.0238307,0.0306624,0.087438,0.0999954,1.16257
416.2,-0.083389,-0.0233711,0.031201,0.0865648,0.0991983,1.1631
416.4,-0.0836711,-0.0232637,0.030577,0.0865206,0.0988785,1.1628
416.6,-0.083916,-0.0238408,0.0315752,0.0865571,0.0998815,1.16394
416.8,-0.0837205,-0.0236434,0.0313056,0.0860307,0.0997758,1.1629
417.0,-0.0839194,-0.024065,0.0305638,0.0864377,0.100062,1.16358
417.2,-0.0838247,-0.024056,0.0309264,0.0867596,0.100345,1.16318
417.4,-0.0831619,-0.0245209,0.0319033,0.0872468,0.0998801,1.16384
417.6,-0.0831558,-0.023999,0.0310266,0.0873438,0.100051,1.1628
417.8,-0.0825558,-0.0240605,0.0309641,0.0872284,0.0999886,1.16336
418.0,-0.0819426,-0.0239134,0.0314988,0.0869764,0.100319,1.16318
418.2,-0.0804728,-0.0236859,0.0307373,0.0877929,0.100177,1.16306
418.4,-0.0809175,-0.0233165,0.0300379,0.0873882,0.100498,1.16305
418.6,-0.0828175,-0.0236239,0.0300252,0.0873104,0.100465,1.16301
418.8,-0.0834017,-0.0232127,0.0297652,0.0875312,0.0998384,1.16302
419.0,-0.0840009,-0.0226037,0.0293892,0.0873577,0.0989943,1.16378
419.2,-0.085296,-0.0229866,0.0301942,0.0872127,0.0990243,1.16431
419.4,-0.0849001,-0.0231712,0.0300898,0.0881957,0.0987423,1.16403
419.6,-0.0835908,-0.0234543,0.0304241,0.0875366,0.0987796,1.16473
419.8,-0.084131,-0.0238934,0.0298548,0.0886386,0.0984135,1.16454
420.0,-0.0837172,-0.0240286,0.0296629,0.0887703,0.0985182,1.16385
420.2,-0.0838883,-0.0242817,0.0291633,0.0885897,0.0992617,1.16364
420.4,-0.0847123,-0.0242493,0.0296725,0.0879377,0.0990976,1.16437
420.6,-0.0848212,-0.0236203,0.0291827,0.0895243,0.0987928,1.16453
420.8,-0.0849923,-0.0234887,0.030453,0.0884942,0.0996373,1.16515
421.0,-0.084559,-0.0233961,0.0312367,0.0879043,0.0996528,1.16473
421.2,-0.0847033,-0.0234194,0.0314045,0.0889937,0.0991073,1.16443
421.4,-0.0837552,-0.0239354,0.0305816,0.0885154,0.099843,1.16313
421.6,-0.0839224,-0.0243274,0.0305651,0.0880587,0.0991134,1.16211
421.8,-0.0835243,-0.0246893,0.0294679,0.088142,0.0987773,1.16125
422.0,-0.0838395,-0.0256138,0.0286578,0.0892343,0.0992969,1.16081
422.2,-0.0834332,-0.0263355,0.0285749,0.087385,0.0988477,1.16028
422.4,-0.0848979,-0.0253934,0.0291319,0.089225,0.0986808,1.1612
422.6,-0.0850778,-0.0249947,0.0292772,0.0891133,0.0988033,1.16163
422.8,-0.0847095,-0.0250011,0.0301152,0.0890775,0.0993835,1.16194
423.0,-0.0852653,-0.024128,0.0298967,0.0889453,0.0997732,1.16335
423.2,-0.0851792,-0.0231779,0.0298368,0.0898679,0.0996881,1.16408
423.4,-0.0851287,-0.0228984,0.0293406,0.0884997,0.0992981,1.16381
423.6,-0.0843309,-0.0235659,0.0291919,0.0882535,0.100355,1.16386
423.8,-0.0852054,-0.0232829,0.0294824,0.0882775,0.100199,1.16451
424.0,-0.0845523,-0.0234531,0.0300729,0.0878429,0.100056,1.16366
424.2,-0.0846074,-0.024452,0.0302426,0.0874302,0.100544,1.16312
424.4,-0.0840674,-0.0255548,0.0305067,0.087457,0.101277,1.16217
424.6,-0.0840442,-0.025216,0.0304361,0.0874413,0.101306,1.16239
424.8,-0.0843503,-0.0253561,0.029798,0.0878137,0.100921,1.16119
425.0,-0.0847029,-0.0255897,0.0302679,0.0876069,0.100521,1.16123
425.2,-0.0846997,-0.0249622,0.0306054,0.0879225,0.100416,1.1616
425.4,-0.0853177,-0.0233845,0.0307783,0.0882598,0.100459,1.16217
425.6,-0.0856127,-0.0233818,0.0309915,0.0888554,0.10017,1.16163
425.8,-0.0841226,-0.023628,0.0310442,0.0888519,0.100273,1.16203
426.0,-0.0845607,-0.023827,0.0303364,0.0893611,0.100568,1.16169
426.2,-0.0851349,-0.0233489,0.0296705,0.0888515,0.100561,1.16225
426.4,-0.0845498,-0.0238311,0.0287078,0.0884772,0.100145,1.16232
426.6,-0.084904,-0.0244002,0.0289673,0.0879852,0.0999732,1.16308
426.8,-0.0855491,-0.0236542,0.0287234,0.0870332,0.0996855,1.16285
427.0,-0.0855366,-0.0239354,0.0284958,0.0864854,0.0989024,1.16286
427.2,-0.0842831,-0.0236464,0.028679,0.0864984,0.0986327,1.16234
427.4,-0.0836887,-0.024924,0.0292707,0.0865911,0.0984017,1.16135
427.6,-0.0836388,-0.0243476,0.0292877,0.08633,0.09894,1.1605
427.8,-0.0838136,-0.0253592,0.0293164,0.086363,0.0993258,1.16096
428.0,-0.0832113,-0.0243205,0.0303168,0.0863996,0.0990184,1.16091
428.2,-0.0834303,-0.0243761,0.0301684,0.0860202,0.0990651,1.16038
428.4,-0.0840244,-0.0230468,0.0302767,0.0858833,0.0993546,1.16027
428.6,-0.0838425,-0.0235482,0.0301702,0.0851719,0.0985229,1.16008
428.8,-0.083574,-0.0226153,0.0301679,0.0853048,0.0985621,1.15982
429.0,-0.0846268,-0.0235417,0.0292699,0.0857295,0.0991263,1.16046
429.2,-0.0847468,-0.0243738,0.0293334,0.0863803,0.0985929,1.15914
429.4,-0.0846543,-0.0251817,0.0290535,0.0863655,0.0988606,1.15991
429.6,-0.0842135,-0.0244521,0.0276646,0.0876034,0.099413,1.15989
429.8,-0.0837894,-0.0237971,0.0278451,0.0879394,0.098679,1.15944
430.0,-0.0834615,-0.0235366,0.0278774,0.087967,0.099246,1.15871
430.2,-0.0839099,-0.0229573,0.0274669,0.0872545,0.0986842,1.16012
430.4,-0.0839722,-0.0235456,0.0277434,0.0863659,0.0995324,1.15859
430.6,-0.0843842,-0.0252647,0.0284167,0.0858898,0.098652,1.15796
430.8,-0.0845178,-0.0266143,0.0290816,0.0861241,0.0994415,1.15907
431.0,-0.0837102,-0.0268691,0.028846,0.0857862,0.100132,1.15922
431.2,-0.083556,-0.0274034,0.029649,0.0860911,0.101106,1.15888
431.4,-0.0831306,-0.0267846,0.0290258,0.0870159,0.099449,1.16106
431.6,-0.0826802,-0.0269556,0.0293548,0.0866307,0.100415,1.16147
431.8,-0.0825371,-0.0262874,0.0290519,0.0855701,0.100547,1.16068
432.0,-0.0831758,-0.0253405,0.0295717,0.0855739,0.099094,1.16003
432.2,-0.0835234,-0.0255692,0.0286578,0.0863654,0.0995311,1.15933
432.4,-0.0840784,-0.0264902,0.0296277,0.0866648,0.100143,1.15802
432.6,-0.0847753,-0.0248234,0.0297203,0.0868455,0.100178,1.15834
432.8,-0.0857769,-0.025963,0.0293578,0.0889596,0.10017,1.15767
433.0,-0.0852929,-0.026248,0.0299227,0.0884229,0.100677,1.15776
433.2,-0.0855606,-0.0259917,0.0306671,0.0875146,0.101095,1.15904
433.4,-0.086011,-0.0248608,0.0305367,0.0875875,0.100526,1.15919
433.6,-0.0856018,-0.0257145,0.0301294,0.0873142,0.101016,1.15865
433.8,-0.0856326,-0.02512,0.0304463,0.0857771,0.100593,1.15876
434.0,-0.0856177,-0.0259759,0.0301203,0.085843,0.101083,1.15862
434.2,-0.0857838,-0.0258809,0.0300534,0.0860873,0.100335,1.15758
434.4,-0.0854142,-0.0260224,0.0297142,0.0854129,0.100036,1.1566
434.6,-0.0855744,-0.0263069,0.0303269,0.0856836,0.0993863,1.15677
434.8,-0.0846031,-0.0258148,0.0303445,0.0853679,0.0997989,1.15695
435.0,-0.0850175,-0.0255208,0.0298328,0.0863381,0.0994772,1.1569
435.2,-0.0856801,-0.0261751,0.0296542,0.0860394,0.0990925,1.15756
435.4,-0.0851419,-0.0260473,0.029835,0.0857793,0.0996092,1.15866
435.6,-0.0856104,-0.0250225,0.0296819,0.0856636,0.0987363,1.158
435.8,-0.0858679,-0.0249319,0.029524,0.0859513,0.0990912,1.15764
436.0,-0.0865722,-0.0256144,0.0299476,0.0847925,0.0978417,1.15801
436.2,-0.0856388,-0.0244849,0.0296039,0.0852298,0.0987931,1.15734
436.4,-0.0859223,-0.0247757,0.0294447,0.0860819,0.099534,1.15655
436.6,-0.0851447,-0.0252401,0.0292364,0.0858148,0.0998376,1.15731
436.8,-0.0854173,-0.0258986,0.0284344,0.086071,0.0979007,1.15746
437.0,-0.0849409,-0.0258926,0.0287952,0.0871107,0.0987721,1.15725
437.2,-0.0848952,-0.0268426,0.0292914,0.0872472,0.0979202,1.1574
437.4,-0.0848146,-0.0268742,0.0291216,0.0864301,0.0964493,1.15833
437.6,-0.0856826,-0.0266061,0.0290923,0.0869349,0.0968721,1.15785
437.8,-0.0860022,-0.0277268,0.0293144,0.0872924,0.0986161,1.15816
438.0,-0.0860097,-0.027126,0.0298169,0.0868305,0.0986944,1.15862
438.2,-0.0868166,-0.0264334,0.0296036,0.0876588,0.0989957,1.15848
438.4,-0.0863196,-0.0259133,0.0295853,0.0885956,0.0998385,1.15866
438.6,-0.0865296,-0.0262711,0.0293204,0.0880571,0.100346,1.15837
438.8,-0.0868095,-0.0252643,0.0301722,0.087779,0.100225,1.15832
439.0,-0.0869079,-0.0259562,0.0293032,0.0871569,0.100183,1.15806
439.2,-0.0858501,-0.0254052,0.0296861,0.0856297,0.0997295,1.15783
439.4,-0.0865985,-0.0266736,0.0296149,0.0854276,0.0998234,1.15674
439.6,-0.0863768,-0.0263084,0.0301178,0.0851914,0.0991737,1.15633
439.8,-0.0868312,-0.0259269,0.0299486,0.0852499,0.0989236,1.15586
440.0,-0.0865868,-0.0251088,0.0306222,0.0864669,0.0991626,1.1553
440.2,-0.0860464,-0.0265904,0.0302683,0.086954,0.0994325,1.15501
440.4,-0.0854224,-0.0256221,0.0299965,0.0872731,0.0996395,1.15581
440.6,-0.0845083,-0.0257424,0.0299333,0.0887044,0.100251,1.15631
440.8,-0.0839238,-0.0266856,0.0294932,0.0878147,0.100648,1.15698
441.0,-0.0843705,-0.0265304,0.0288963,0.0877002,0.100233,1.15759
441.2,-0.085211,-0.0261243,0.0282139,0.0875706,0.100376,1.15754
441.4,-0.0853303,-0.0260072,0.0291463,0.0867521,0.099053,1.15734
441.6,-0.0856099,-0.0265912,0.0292209,0.0865822,0.0987219,1.1579
441.8,-0.0849519,-0.0259896,0.0296664,0.0867586,0.0975245,1.15717
442.0,-0.0846881,-0.0269092,0.0287148,0.0859034,0.0976805,1.15681
442.2,-0.0850564,-0.0262956,0.0289548,0.0858728,0.0975636,1.15674
442.4,-0.0850192,-0.0270864,0.0287978,0.085801,0.0986758,1.15609
442.6,-0.0852522,-0.0269106,0.0286186,0.0851902,0.0985275,1.15579
442.8,-0.0858357,-0.027518,0.0285318,0.0854138,0.0993624,1.15595
443.0,-0.0855401,-0.0267786,0.0286173,0.0858787,0.0998971,1.15519
443.2,-0.0850553,-0.0267345,0.0290849,0.0853752,0.100525,1.15602
443.4,-0.0863124,-0.0264521,0.0284034,0.0860404,0.100394,1.15635
443.6,-0.0859479,-0.0259677,0.0290806,0.0859978,0.101002,1.15615
443.8,-0.0855056,-0.0255859,0.0286436,0.0861471,0.100647,1.15561
444.0,-0.0856361,-0.0253088,0.0285198,0.0855489,0.10005,1.15581
444.2,-0.0852716,-0.0254741,0.0285598,0.0864149,0.100132,1.15632
444.4,-0.0844673,-0.0249188,0.0291403,0.085714,0.100227,1.15606
444.6,-0.0847398,-0.02558,0.0281703,0.0853083,0.0997685,1.15584
444.8,-0.0853147,-0.0257657,0.0281837,0.0851418,0.100467,1.15607
445.0,-0.0862363,-0.0267426,0.0287241,0.0861135,0.10085,1.1558
445.2,-0.0868912,-0.0267246,0.0283022,0.0854072,0.0992971,1.15488
445.4,-0.0866583,-0.0276637,0.0278677,0.0862636,0.0995966,1.15525
445.6,-0.0874158,-0.0268825,0.028035,0.0867051,0.0993228,1.15515
445.8,-0.0870717,-0.0262193,0.0281244,0.0871673,0.0982656,1.15466
446.0,-0.0861693,-0.0253702,0.0290617,0.0870113,0.0979881,1.15502
446.2,-0.0865841,-0.0252474,0.0291911,0.0882408,0.099182,1.15489
446.4,-0.086819,-0.0244321,0.0298995,0.0871534,0.0993297,1.15441
446.6,-0.0868452,-0.0252294,0.029978,0.0874567,0.0998569,1.15511
446.8,-0.0871321,-0.0254976,0.0306556,0.0874683,0.100711,1.15601
447.0,-0.0874934,-0.0260553,0.0303018,0.0871119,0.100838,1.15656
447.2,-0.0874822,-0.0270384,0.0307098,0.086167,0.10016,1.15639
447.4,-0.0883462,-0.0263232,0.0303522,0.0870572,0.0999741,1.1567
447.6,-0.0880609,-0.0255664,0.0302546,0.0867774,0.100135,1.15629
447.8,-0.0883165,-0.0258595,0.0302002,0.0863486,0.100122,1.15509
448.0,-0.0875419,-0.0251129,0.0295014,0.0867362,0.0997821,1.15424
448.2,-0.0876719,-0.0248623,0.0285028,0.0865245,0.100367,1.15409
448.4,-0.0862546,-0.0257301,0.0288786,0.0855127,0.100932,1.15356
448.6,-0.0866836,-0.0260878,0.0281057,0.0857784,0.100491,1.15309
448.8,-0.0867298,-0.0261073,0.0270086,0.0855451,0.0993378,1.15382
449.0,-0.0875487,-0.026862,0.0274216,0.0848832,0.0998027,1.15416
449.2,-0.0869249,-0.0262249,0.0277381,0.0851001,0.0996782,1.1546
449.4,-0.08757,-0.0271889,0.0277814,0.0861931,0.0988651,1.15392
449.6,-0.0874646,-0.0269002,0.0284936,0.0865567,0.0986163,1.15367
449.8,-0.0877367,-0.027072,0.0287672,0.0872263,0.100088,1.1533
450.0,-0.0876258,-0.026918,0.0273519,0.0886527,0.100572,1.15299
450.2,-0.0882622,-0.0275641,0.0277475,0.0890872,0.100373,1.15227
450.4,-0.0883468,-0.0275186,0.0281368,0.0883463,0.100546,1.15334
450.6,-0.0882134,-0.0282936,0.0283858,0.0876139,0.0998913,1.15303
450.8,-0.0874506,-0.0280743,0.0280654,0.0872623,0.0983657,1.15233
451.0,-0.0875057,-0.0283253,0.0296067,0.0859968,0.098559,1.15327
451.2,-0.0873209,-0.0273238,0.0296023,0.0863448,0.0990014,1.15408
451.4,-0.0871691,-0.0271262,0.0287079,0.08689,0.0976095,1.15268
451.6,-0.0867346,-0.0267662,0.0285743,0.0867561,0.0981854,1.154
451.8,-0.0868217,-0.0268647,0.0287192,0.0866923,0.0986331,1.15562
452.0,-0.0862008,-0.0263179,0.0277608,0.0873641,0.0976652,1.15466
452.2,-0.0855588,-0.027576,0.0279632,0.0866136,0.0978102,1.15433
452.4,-0.0861131,-0.0277105,0.0277502,0.0864726,0.0992871,1.15542
452.6,-0.0874531,-0.0275403,0.026368,0.086001,0.0996457,1.15499
452.8,-0.0883258,-0.027574,0.0266129,0.0857784,0.0999538,1.15465
453.0,-0.0884614,-0.0278183,0.0261372,0.0847123,0.0994325,1.15489
453.2,-0.0887912,-0.026772,0.025786,0.0851061,0.0987397,1.15372
453.4,-0.088659,-0.0260304,0.0261417,0.0853277,0.099045,1.15303
453.6,-0.0890472,-0.0264248,0.0272777,0.0860518,0.0986171,1.15318
453.8,-0.0881214,-0.0264221,0.0268793,0.08633,0.0989622,1.15264
454.0,-0.089171,-0.0267046,0.0282561,0.0868486,0.0992251,1.15281
454.2,-0.0897491,-0.0279263,0.0286183,0.0863796,0.0992839,1.15397
454.4,-0.0902579,-0.0276571,0.0279326,0.0866482,0.0986256,1.15399
454.6,-0.0893233,-0.0276331,0.0275445,0.0872228,0.0993585,1.15363
454.8,-0.0889395,-0.0268833,0.0280812,0.0881179,0.0993626,1.15347
455.0,-0.0897235,-0.026667,0.0278018,0.0878892,0.0993401,1.15376
455.2,-0.0891716,-0.026246,0.0275544,0.0882391,0.098792,1.15284
455.4,-0.0892168,-0.026504,0.0283523,0.0877734,0.0988818,1.15289
455.6,-0.0888974,-0.0267819,0.0282972,0.0872005,0.0981803,1.1527
455.8,-0.0897998,-0.027762,0.0279861,0.0860328,0.0982547,1.15309
456.0,-0.0880496,-0.0275808,0.0284593,0.0858397,0.097739,1.15295
456.2,-0.0890538,-0.0280208,0.0293873,0.0860146,0.0983539,1.15346
456.4,-0.0881999,-0.0279182,0.0291557,0.0855077,0.0977649,1.15296
456.6,-0.0883251,-0.027544,0.0295086,0.0853188,0.0975211,1.1522
456.8,-0.0872356,-0.0274262,0.0296106,0.0858428,0.0975997,1.15158
457.0,-0.088364,-0.0270001,0.028785,0.0863544,0.0971468,1.15042
457.2,-0.0867647,-0.0266229,0.0281016,0.0859818,0.0971518,1.15031
457.4,-0.0876662,-0.0266856,0.0280355,0.086773,0.0972125,1.15173
457.6,-0.0874785,-0.0270244,0.0283358,0.0858812,0.0975261,1.15198
457.8,-0.0883376,-0.027347,0.0285959,0.0857272,0.0971922,1.15236
458.0,-0.0883107,-0.0284326,0.028474,0.0851917,0.0979091,1.15235
458.2,-0.0883171,-0.028001,0.0286953,0.0850623,0.0974395,1.15205
458.4,-0.0879932,-0.0276108,0.0278789,0.0836639,0.0972023,1.15205
458.6,-0.0882862,-0.0276857,0.0273661,0.0842071,0.0964753,1.15202
458.8,-0.0886823,-0.0265116,0.0275372,0.0844719,0.0960242,1.15216
459.0,-0.0875778,-0.0263239,0.0272431,0.0850183,0.0973763,1.15292
459.2,-0.0885986,-0.0262399,0.0267532,0.0848525,0.0977159,1.15231
459.4,-0.0884594,-0.0263611,0.027543,0.085615,0.0985765,1.15238
459.6,-0.088901,-0.0257053,0.0273931,0.0861177,0.0997788,1.15203
